datastay,category,phq_attendance,duration,local_rank
2023-01-08,performing-arts,582,0,52
2023-01-08,concerts,250,0,46
2023-01-08,expos,5000,1152000,70
2023-01-09,conferences,1050,8100,56
2023-01-09,expos,5000,1152000,70
2023-01-09,performing-arts,332,0,47
2023-01-09,expos,1000,464400,57
2023-01-09,performing-arts,1330,0,60
2023-01-09,concerts,3980,0,68
2023-01-09,performing-arts,666,0,54
2023-01-09,performing-arts,433,0,50
2023-01-09,performing-arts,733,0,55
2023-01-09,performing-arts,699,0,54
2023-01-09,concerts,4574,0,71
2023-01-09,performing-arts,843,0,56
2023-01-09,performing-arts,647,0,53
2023-01-09,performing-arts,696,0,54
2023-01-09,performing-arts,458,0,50
2023-01-09,performing-arts,742,0,55
2023-01-09,performing-arts,371,0,48
2023-01-09,performing-arts,594,0,53
2023-01-09,performing-arts,535,0,52
2023-01-09,performing-arts,904,0,56
2023-01-09,performing-arts,904,0,56
2023-01-10,performing-arts,422,0,50
2023-01-10,performing-arts,535,0,52
2023-01-10,performing-arts,385,0,49
2023-01-10,concerts,274,0,45
2023-01-10,performing-arts,332,0,47
2023-01-10,expos,1000,464400,57
2023-01-10,community,225,14400,46
2023-01-10,concerts,250,0,46
2023-01-10,performing-arts,594,0,53
2023-01-10,performing-arts,583,0,52
2023-01-10,performing-arts,723,0,54
2023-01-10,concerts,4652,0,71
2023-01-10,concerts,672,0,54
2023-01-10,performing-arts,696,0,54
2023-01-10,performing-arts,843,0,56
2023-01-10,expos,5000,1152000,70
2023-01-10,performing-arts,1330,0,60
2023-01-10,expos,5270,118800,70
2023-01-10,conferences,500,28800,51
2023-01-10,performing-arts,277,0,46
2023-01-10,performing-arts,1377,0,60
2023-01-10,performing-arts,467,0,51
2023-01-10,performing-arts,371,0,48
2023-01-10,performing-arts,904,0,56
2023-01-10,performing-arts,433,0,50
2023-01-10,community,350,0,48
2023-01-10,performing-arts,698,0,54
2023-01-10,performing-arts,699,0,54
2023-01-10,performing-arts,742,0,55
2023-01-10,performing-arts,733,0,55
2023-01-10,conferences,400,9000,48
2023-01-10,performing-arts,1264,0,59
2023-01-10,concerts,3968,0,68
2023-01-10,conferences,1000,205200,57
2023-01-11,performing-arts,647,0,53
2023-01-11,conferences,1000,205200,57
2023-01-11,performing-arts,723,0,54
2023-01-11,performing-arts,699,0,54
2023-01-11,performing-arts,666,0,54
2023-01-11,performing-arts,840,0,56
2023-01-11,sports,5695,0,77
2023-01-11,concerts,480,0,51
2023-01-11,performing-arts,458,0,50
2023-01-11,performing-arts,277,0,46
2023-01-11,concerts,1152,0,57
2023-01-11,performing-arts,1330,0,60
2023-01-11,expos,1000,464400,57
2023-01-11,performing-arts,904,0,56
2023-01-11,performing-arts,742,0,55
2023-01-11,concerts,500,18000,50
2023-01-11,concerts,3941,0,67
2023-01-11,community,350,0,48
2023-01-11,performing-arts,904,0,56
2023-01-11,performing-arts,1322,0,60
2023-01-11,performing-arts,733,0,55
2023-01-11,performing-arts,594,0,53
2023-01-11,festivals,246,0,45
2023-01-11,sports,7666,0,79
2023-01-11,performing-arts,422,0,50
2023-01-11,expos,5000,1152000,70
2023-01-11,performing-arts,696,0,54
2023-01-11,concerts,2000,0,63
2023-01-11,performing-arts,1377,0,60
2023-01-11,performing-arts,583,0,52
2023-01-11,performing-arts,387,0,49
2023-01-11,performing-arts,385,0,49
2023-01-11,performing-arts,698,0,54
2023-01-11,performing-arts,1264,0,59
2023-01-11,performing-arts,433,0,50
2023-01-11,performing-arts,332,0,47
2023-01-11,performing-arts,535,0,52
2023-01-11,performing-arts,432,0,50
2023-01-11,conferences,500,32400,51
2023-01-11,concerts,672,0,54
2023-01-11,performing-arts,467,0,51
2023-01-11,performing-arts,371,0,48
2023-01-11,performing-arts,843,0,56
2023-01-12,performing-arts,467,0,51
2023-01-12,performing-arts,647,0,53
2023-01-12,performing-arts,904,0,56
2023-01-12,expos,1000,464400,57
2023-01-12,performing-arts,733,0,55
2023-01-12,performing-arts,742,0,55
2023-01-12,concerts,672,0,54
2023-01-12,performing-arts,1322,0,60
2023-01-12,performing-arts,1264,0,59
2023-01-12,concerts,3136,0,68
2023-01-12,performing-arts,277,0,46
2023-01-12,performing-arts,1377,0,60
2023-01-12,performing-arts,666,0,54
2023-01-12,performing-arts,699,0,54
2023-01-12,community,350,0,48
2023-01-12,performing-arts,385,0,49
2023-01-12,community,350,0,50
2023-01-12,performing-arts,698,0,54
2023-01-12,performing-arts,1421,0,60
2023-01-12,performing-arts,594,0,53
2023-01-12,performing-arts,433,0,50
2023-01-12,expos,5000,1152000,70
2023-01-12,conferences,500,30600,51
2023-01-12,sports,23365,0,87
2023-01-12,performing-arts,723,0,54
2023-01-12,performing-arts,1330,0,60
2023-01-12,conferences,1000,118800,57
2023-01-12,concerts,375,0,49
2023-01-12,concerts,250,0,46
2023-01-12,performing-arts,696,0,54
2023-01-12,performing-arts,458,0,50
2023-01-12,expos,20000,331200,83
2023-01-12,performing-arts,422,0,50
2023-01-12,performing-arts,332,0,47
2023-01-12,performing-arts,904,0,56
2023-01-12,performing-arts,843,0,56
2023-01-12,performing-arts,1330,0,60
2023-01-12,performing-arts,535,0,52
2023-01-12,performing-arts,432,0,50
2023-01-12,performing-arts,334,0,48
2023-01-12,performing-arts,583,0,52
2023-01-13,concerts,800,0,54
2023-01-13,performing-arts,666,0,54
2023-01-13,performing-arts,832,0,54
2023-01-13,performing-arts,332,0,47
2023-01-13,concerts,672,0,54
2023-01-13,performing-arts,1330,0,60
2023-01-13,performing-arts,1264,0,59
2023-01-13,performing-arts,387,0,49
2023-01-13,community,450,0,49
2023-01-13,performing-arts,1421,0,60
2023-01-13,concerts,1505,0,60
2023-01-13,performing-arts,334,0,48
2023-01-13,performing-arts,742,0,55
2023-01-13,performing-arts,733,0,55
2023-01-13,concerts,250,0,46
2023-01-13,expos,1000,464400,57
2023-01-13,concerts,4574,0,71
2023-01-13,concerts,3973,0,68
2023-01-13,performing-arts,696,0,54
2023-01-13,performing-arts,1322,0,60
2023-01-13,concerts,351,32400,46
2023-01-13,expos,5000,1152000,70
2023-01-13,performing-arts,1377,0,60
2023-01-13,performing-arts,594,0,53
2023-01-13,performing-arts,432,0,50
2023-01-13,performing-arts,840,0,56
2023-01-13,community,350,0,48
2023-01-13,performing-arts,647,0,53
2023-01-13,performing-arts,422,0,50
2023-01-13,performing-arts,723,0,54
2023-01-13,performing-arts,535,0,52
2023-01-13,performing-arts,458,0,50
2023-01-13,concerts,330,23400,46
2023-01-13,performing-arts,904,0,56
2023-01-13,community,500,0,51
2023-01-13,performing-arts,433,0,50
2023-01-13,community,500,0,51
2023-01-13,sports,3336,0,69
2023-01-13,performing-arts,699,0,54
2023-01-13,performing-arts,371,0,48
2023-01-13,expos,20000,331200,83
2023-01-13,performing-arts,698,0,54
2023-01-13,community,1145,21600,58
2023-01-13,concerts,250,0,46
2023-01-13,performing-arts,904,0,56
2023-01-13,community,500,0,50
2023-01-13,concerts,1131,27000,58
2023-01-13,performing-arts,2763,0,67
2023-01-13,performing-arts,843,0,56
2023-01-13,performing-arts,467,0,51
2023-01-13,performing-arts,277,0,46
2023-01-13,performing-arts,583,0,52
2023-01-13,community,350,0,50
2023-01-13,community,550,0,50
2023-01-13,conferences,500,32400,50
2023-01-13,expos,25000,21600,85
2023-01-13,concerts,2158,21600,64
2023-01-14,performing-arts,535,0,52
2023-01-14,concerts,600,0,51
2023-01-14,performing-arts,1421,0,60
2023-01-14,performing-arts,840,0,56
2023-01-14,concerts,250,0,46
2023-01-14,concerts,1028,0,56
2023-01-14,concerts,250,0,46
2023-01-14,performing-arts,723,0,54
2023-01-14,concerts,1514,0,59
2023-01-14,performing-arts,433,0,50
2023-01-14,community,500,0,51
2023-01-14,performing-arts,1377,0,60
2023-01-14,performing-arts,1330,0,60
2023-01-14,community,1600,27000,61
2023-01-14,concerts,344,23400,46
2023-01-14,concerts,1152,0,57
2023-01-14,concerts,800,0,54
2023-01-14,community,350,0,48
2023-01-14,community,240,18000,45
2023-01-14,performing-arts,742,0,55
2023-01-14,performing-arts,432,0,50
2023-01-14,conferences,1000,118800,57
2023-01-14,performing-arts,332,0,47
2023-01-14,concerts,380,41400,47
2023-01-14,performing-arts,234,0,45
2023-01-14,conferences,1000,118800,57
2023-01-14,community,1145,0,58
2023-01-14,performing-arts,458,0,50
2023-01-14,expos,5000,1152000,70
2023-01-14,performing-arts,1322,0,60
2023-01-14,performing-arts,733,0,55
2023-01-14,sports,9087,0,82
2023-01-14,concerts,1361,0,59
2023-01-14,concerts,344,23400,46
2023-01-14,concerts,672,0,54
2023-01-14,performing-arts,583,0,52
2023-01-14,performing-arts,594,0,53
2023-01-14,performing-arts,385,0,49
2023-01-14,performing-arts,277,0,46
2023-01-14,concerts,3195,0,66
2023-01-14,sports,1757,0,65
2023-01-14,performing-arts,904,0,56
2023-01-14,community,550,10800,50
2023-01-14,performing-arts,371,0,48
2023-01-14,performing-arts,334,0,48
2023-01-14,performing-arts,422,0,50
2023-01-14,expos,20000,331200,83
2023-01-14,festivals,2350,0,64
2023-01-14,expos,404,18000,49
2023-01-14,performing-arts,2755,0,67
2023-01-14,performing-arts,666,0,54
2023-01-14,performing-arts,843,0,56
2023-01-14,community,680,0,53
2023-01-14,performing-arts,699,0,54
2023-01-14,festivals,350,0,50
2023-01-14,performing-arts,1264,0,59
2023-01-14,conferences,500,34200,51
2023-01-14,community,350,0,48
2023-01-14,community,500,0,51
2023-01-14,performing-arts,904,0,56
2023-01-14,concerts,700,36000,52
2023-01-14,concerts,250,5400,46
2023-01-14,concerts,1106,21600,58
2023-01-14,performing-arts,698,0,54
2023-01-14,performing-arts,467,0,51
2023-01-14,performing-arts,647,0,53
2023-01-14,performing-arts,696,0,54
2023-01-15,community,350,0,48
2023-01-15,community,500,0,51
2023-01-15,performing-arts,355,0,48
2023-01-15,concerts,250,0,46
2023-01-15,performing-arts,666,0,54
2023-01-15,performing-arts,277,0,46
2023-01-15,concerts,405,32460,49
2023-01-15,concerts,1774,0,61
2023-01-15,performing-arts,432,0,50
2023-01-15,performing-arts,2755,0,67
2023-01-15,expos,5000,1152000,70
2023-01-15,expos,20000,259199,83
2023-01-15,performing-arts,1264,0,59
2023-01-15,performing-arts,583,0,52
2023-01-15,sports,39881,0,88
2023-01-15,performing-arts,1421,0,60
2023-01-15,concerts,359,25200,47
2023-01-15,performing-arts,1377,0,60
2023-01-15,performing-arts,1330,0,60
2023-01-15,performing-arts,1322,0,60
2023-01-15,performing-arts,467,0,51
2023-01-15,performing-arts,698,0,54
2023-01-15,performing-arts,723,0,54
2023-01-15,concerts,1152,0,57
2023-01-15,expos,7096,259199,74
2023-01-15,sports,16343,0,87
2023-01-15,performing-arts,840,0,56
2023-01-15,concerts,672,0,54
2023-01-15,performing-arts,647,0,53
2023-01-15,concerts,4921,0,69
2023-01-15,performing-arts,458,0,50
2023-01-15,performing-arts,385,0,49
2023-01-15,performing-arts,904,0,56
2023-01-15,performing-arts,422,0,50
2023-01-16,performing-arts,594,0,53
2023-01-16,performing-arts,699,0,54
2023-01-16,performing-arts,843,0,56
2023-01-16,community,350,0,48
2023-01-16,community,350,0,48
2023-01-16,performing-arts,371,0,48
2023-01-16,performing-arts,904,0,56
2023-01-16,community,500,0,51
2023-01-16,performing-arts,332,0,47
2023-01-16,performing-arts,535,0,52
2023-01-16,performing-arts,742,0,55
2023-01-16,performing-arts,696,0,54
2023-01-16,expos,20000,259199,83
2023-01-16,performing-arts,1330,0,60
2023-01-16,conferences,500,118800,51
2023-01-16,performing-arts,666,0,54
2023-01-16,concerts,639,21660,53
2023-01-16,performing-arts,433,0,50
2023-01-16,performing-arts,647,0,53
2023-01-16,performing-arts,904,0,56
2023-01-16,expos,7096,259199,74
2023-01-16,performing-arts,733,0,55
2023-01-16,festivals,18000,1814399,82
2023-01-17,festivals,18000,1814399,82
2023-01-17,concerts,250,0,46
2023-01-17,performing-arts,467,0,51
2023-01-17,performing-arts,594,0,53
2023-01-17,performing-arts,698,0,54
2023-01-17,performing-arts,723,0,54
2023-01-17,performing-arts,371,0,48
2023-01-17,performing-arts,904,0,56
2023-01-17,community,350,0,48
2023-01-17,concerts,760,0,54
2023-01-17,performing-arts,332,0,47
2023-01-17,performing-arts,385,0,49
2023-01-17,performing-arts,277,0,46
2023-01-17,performing-arts,699,0,54
2023-01-17,performing-arts,433,0,50
2023-01-17,performing-arts,1330,0,60
2023-01-17,performing-arts,583,0,52
2023-01-17,performing-arts,355,0,48
2023-01-17,performing-arts,535,0,52
2023-01-17,conferences,500,32400,51
2023-01-17,concerts,672,0,54
2023-01-17,performing-arts,696,0,54
2023-01-17,community,350,0,48
2023-01-17,performing-arts,843,0,56
2023-01-17,expos,5000,1155600,70
2023-01-17,performing-arts,2763,0,67
2023-01-17,performing-arts,733,0,55
2023-01-17,performing-arts,1264,0,59
2023-01-17,performing-arts,1421,0,60
2023-01-17,performing-arts,742,0,55
2023-01-17,performing-arts,422,0,50
2023-01-18,performing-arts,387,0,49
2023-01-18,performing-arts,723,0,54
2023-01-18,performing-arts,840,0,56
2023-01-18,performing-arts,698,0,54
2023-01-18,performing-arts,432,0,50
2023-01-18,community,350,0,50
2023-01-18,concerts,3187,0,66
2023-01-18,conferences,500,32400,51
2023-01-18,performing-arts,1421,0,60
2023-01-18,concerts,250,0,46
2023-01-18,performing-arts,904,0,56
2023-01-18,performing-arts,843,0,56
2023-01-18,festivals,18000,1814399,82
2023-01-18,concerts,672,0,54
2023-01-18,performing-arts,594,0,53
2023-01-18,performing-arts,904,0,56
2023-01-18,conferences,500,32400,51
2023-01-18,performing-arts,742,0,55
2023-01-18,performing-arts,1264,0,59
2023-01-18,performing-arts,385,0,49
2023-01-18,performing-arts,535,0,52
2023-01-18,performing-arts,1322,0,60
2023-01-18,concerts,300,0,45
2023-01-18,performing-arts,1330,0,60
2023-01-18,performing-arts,355,0,48
2023-01-18,community,350,0,48
2023-01-18,performing-arts,647,0,53
2023-01-18,performing-arts,371,0,48
2023-01-18,performing-arts,277,0,46
2023-01-18,performing-arts,696,0,54
2023-01-18,festivals,350,0,48
2023-01-18,performing-arts,234,0,45
2023-01-18,conferences,500,32400,53
2023-01-18,performing-arts,666,0,54
2023-01-18,performing-arts,467,0,51
2023-01-18,expos,25000,431999,83
2023-01-18,conferences,500,32400,53
2023-01-18,performing-arts,583,0,52
2023-01-18,concerts,800,0,54
2023-01-18,community,225,9000,46
2023-01-18,conferences,500,10800,50
2023-01-18,performing-arts,733,0,55
2023-01-18,performing-arts,332,0,47
2023-01-18,conferences,500,205200,50
2023-01-18,performing-arts,479,0,51
2023-01-18,expos,25000,32400,85
2023-01-18,performing-arts,433,0,50
2023-01-18,performing-arts,699,0,54
2023-01-18,expos,5000,1155600,70
2023-01-18,conferences,1000,205200,56
2023-01-18,conferences,500,32400,51
2023-01-18,performing-arts,422,0,50
2023-01-18,performing-arts,732,0,54
2023-01-18,expos,657,10800,51
2023-01-19,conferences,1000,205200,56
2023-01-19,expos,5000,1155600,70
2023-01-19,performing-arts,843,0,56
2023-01-19,performing-arts,433,0,50
2023-01-19,performing-arts,535,0,52
2023-01-19,performing-arts,422,0,50
2023-01-19,performing-arts,2609,0,66
2023-01-19,performing-arts,432,0,50
2023-01-19,community,2350,0,64
2023-01-19,performing-arts,334,0,48
2023-01-19,performing-arts,666,0,54
2023-01-19,performing-arts,583,0,52
2023-01-19,performing-arts,904,0,56
2023-01-19,performing-arts,385,0,49
2023-01-19,performing-arts,332,0,47
2023-01-19,performing-arts,467,0,51
2023-01-19,performing-arts,696,0,54
2023-01-19,community,350,0,48
2023-01-19,performing-arts,594,0,53
2023-01-19,conferences,500,9000,51
2023-01-19,concerts,672,0,54
2023-01-19,community,450,0,51
2023-01-19,performing-arts,277,0,46
2023-01-19,festivals,18000,1814399,82
2023-01-19,performing-arts,723,0,54
2023-01-19,performing-arts,1421,0,60
2023-01-19,performing-arts,1264,0,59
2023-01-19,performing-arts,1330,0,60
2023-01-19,performing-arts,698,0,54
2023-01-19,performing-arts,1330,0,60
2023-01-19,performing-arts,1322,0,60
2023-01-19,performing-arts,699,0,54
2023-01-19,performing-arts,904,0,56
2023-01-19,expos,25000,431999,83
2023-01-19,performing-arts,2763,0,67
2023-01-19,concerts,241,14400,45
2023-01-19,concerts,250,0,46
2023-01-19,community,350,0,48
2023-01-19,performing-arts,742,0,55
2023-01-19,performing-arts,234,0,45
2023-01-19,performing-arts,732,0,54
2023-01-19,performing-arts,647,0,53
2023-01-19,performing-arts,733,0,55
2023-01-19,conferences,500,205200,50
2023-01-19,performing-arts,479,0,51
2023-01-20,concerts,823,25200,55
2023-01-20,performing-arts,904,0,56
2023-01-20,concerts,341,0,47
2023-01-20,community,650,0,52
2023-01-20,performing-arts,840,0,56
2023-01-20,performing-arts,594,0,53
2023-01-20,performing-arts,1322,0,60
2023-01-20,concerts,700,32400,52
2023-01-20,concerts,800,0,54
2023-01-20,concerts,618,23400,51
2023-01-20,performing-arts,583,0,52
2023-01-20,concerts,437,28800,48
2023-01-20,performing-arts,467,0,51
2023-01-20,performing-arts,699,0,54
2023-01-20,performing-arts,334,0,48
2023-01-20,performing-arts,666,0,54
2023-01-20,expos,5000,1155600,70
2023-01-20,community,550,0,50
2023-01-20,performing-arts,843,0,56
2023-01-20,concerts,672,0,54
2023-01-20,performing-arts,723,0,54
2023-01-20,performing-arts,904,0,56
2023-01-20,concerts,588,25200,51
2023-01-20,performing-arts,732,0,54
2023-01-20,performing-arts,1330,0,60
2023-01-20,community,500,0,51
2023-01-20,performing-arts,2609,0,66
2023-01-20,performing-arts,1264,0,59
2023-01-20,concerts,300,0,46
2023-01-20,community,1100,0,58
2023-01-20,performing-arts,535,0,52
2023-01-20,concerts,412,16200,49
2023-01-20,festivals,350,0,48
2023-01-20,performing-arts,432,0,50
2023-01-20,performing-arts,277,0,46
2023-01-20,performing-arts,332,0,47
2023-01-20,performing-arts,698,0,54
2023-01-20,performing-arts,355,0,48
2023-01-20,concerts,2286,0,64
2023-01-20,festivals,1600,28800,61
2023-01-20,performing-arts,696,0,54
2023-01-20,performing-arts,371,0,48
2023-01-20,concerts,462,21600,50
2023-01-20,community,2350,0,64
2023-01-20,community,550,14400,50
2023-01-20,performing-arts,1421,0,60
2023-01-20,performing-arts,742,0,55
2023-01-20,community,450,0,49
2023-01-20,expos,25000,431999,83
2023-01-20,concerts,250,0,46
2023-01-20,concerts,250,0,46
2023-01-20,festivals,18000,1814399,82
2023-01-20,performing-arts,479,0,51
2023-01-20,concerts,2528,25200,65
2023-01-20,performing-arts,422,0,50
2023-01-20,performing-arts,733,0,55
2023-01-20,concerts,800,0,54
2023-01-20,performing-arts,647,0,53
2023-01-20,performing-arts,2755,0,67
2023-01-20,conferences,5544,23400,73
2023-01-20,performing-arts,433,0,50
2023-01-21,concerts,2161,19800,64
2023-01-21,performing-arts,433,0,50
2023-01-21,performing-arts,2763,0,67
2023-01-21,community,350,0,50
2023-01-21,performing-arts,647,0,53
2023-01-21,concerts,250,0,46
2023-01-21,performing-arts,334,0,48
2023-01-21,performing-arts,355,0,48
2023-01-21,concerts,2286,0,64
2023-01-21,performing-arts,432,0,50
2023-01-21,festivals,216,14400,45
2023-01-21,community,350,0,48
2023-01-21,concerts,250,0,46
2023-01-21,performing-arts,1330,0,60
2023-01-21,performing-arts,904,0,56
2023-01-21,concerts,1536,0,59
2023-01-21,sports,5281,0,71
2023-01-21,performing-arts,332,0,47
2023-01-21,performing-arts,479,0,51
2023-01-21,performing-arts,583,0,52
2023-01-21,performing-arts,1322,0,60
2023-01-21,concerts,693,0,54
2023-01-21,community,300,21600,45
2023-01-21,concerts,2000,0,63
2023-01-21,performing-arts,385,0,49
2023-01-21,performing-arts,904,0,56
2023-01-21,performing-arts,742,0,55
2023-01-21,community,500,0,51
2023-01-21,concerts,578,36000,51
2023-01-21,performing-arts,698,0,54
2023-01-21,performing-arts,696,0,54
2023-01-21,concerts,358,25200,48
